seller_id,revenue_per_seller,seller_city,seller_state
244b04680fdbded0acf5aebd9c92b44a,3477.7000000000003,Jundiaí,SP
8ff38bc3969e67c36c48343a07090f66,3472.0,São Paulo,SP
ed46f1eb4a638113deb2a1137b5f22e9,3470.0,Indaial,SC
bce6a5ecf98e99fd2a8868b15c51f04b,3464.9,Guarulhos,SP
f0837c8d71434931d9e38e7b79234797,3446.9,Arvorezinha,RS
994f04b3718c2bab35c2adfa8afecd2a,3445.7,Jaguariúna,SP
1b8356dabde1d35e17cef975c3f82730,3426.39,São Paulo,SP
c394e193cda3b4225ff2094d32184849,3419.88,São Paulo,SP
4677a5437afda5fa7140b927b07be1cc,3415.7,Japira,PR
f4db9b37944bcb8873e6b456ee190bbf,3409.78,Itaquaquecetuba,SP
827f8f69dfa529c561901c4f2e0f332f,3408.39,Curitiba,PR
070d165398b553f3b4b851c216b8a358,3393.16,São Paulo,SP
cfd7ddab722b902f7ac5b5f3ba6d723d,3385.0299999999997,Contagem,MG
960945e1a9535cbc0cd6ddd35fbe7ae8,3381.73,São Paulo,SP
2d50d6282f8aa2257819a77bfaa0efe0,3353.48,Ibitinga,SP
db4350fd57ae30082dec7acbaacc17f9,3331.31,São Paulo,SP
6481e96574816ead57975da2c0f6d80d,3324.9,Sorocaba,SP
6b90f847357d8981edd79a1eb1bf0acb,3322.08,Guarulhos,SP
8c3b533c63cca56240f94f1e3a6b18ef,3312.16,Belo Horizonte,MG
a2b5b6105ea5942300631d2e76f4ffe0,3286.6899999999996,Osasco,SP
54c04bdb5ec46762f8f08c7e8f86ed4a,3281.66,Florianópolis,SC
5b51032eddd242adc84c38acab88f23d,3280.0,Borda da Mata,MG
643214e62b870443ccbe55ab29a4dccf,3270.13,São Paulo,SP
52562a9f449c3dc3d53f5f5b9ed74903,3266.6,Parnamirim,RN
aeb36d67f1414f234d42a29e27cf1f17,3263.8,Santo André,SP
594f9aaa48e5bf431f011ddc5669b0d5,3248.8,Contagem,MG
a938325a4b357fd23a6a4d5bb126408e,3231.0,Nilópolis,RJ
c64a2aec32cc408a8a4c6d7c46017f91,3221.5,Imbé,RS
afa6714acee029b2dfdf357e5579cc03,3220.7599999999998,Descalvado,SP
95f83f51203c626648c875dd41874c7f,3217.46,Borda da Mata,MG
4c18691b6037662be2df78a765d98ab5,3195.52,São Paulo,SP
bb7a14e229b1c95156719c3d9552eeee,3190.1,Rio de Janeiro,RJ
d57e18d5f73c7ccb7f7339b61166898d,3187.7,São Paulo,SP
e48b04bf1aa1ef711caebeb7aede6180,3187.1000000000004,Curitiba,PR
e89c4adbe7b1d0819dbb636e16461cf1,3181.3,Indaiatuba,SP
5c6d4016c2a288f074fa0848a2b653d2,3159.0,São Paulo,SP
870d0118f7a9d85960f29ad89d5d989a,3157.2,Poços de Caldas,MG
c8b3445d737de6befde0c88ede534a5e,3149.04,São Paulo,SP
5bc24d989e71e93c33e50a7782431b0e,3148.0,Campo do Meio,MG
f326006815956455b2859abd58fe7e39,3147.16,Fernandópolis,SP
3cfa1358a6caa965278721344c8d76f2,3140.2799999999997,São Bernardo do Campo,SP
b1ac6ea7895bc3dd6f0f6f4abbdd2821,3139.0,Canoas,RS
238fac594e170b59c6d228f5a4f4f1d9,3126.0,Dois Córregos,SP
430315b7bb4b6e4b3c978f9dfa9b0558,3118.4,São Paulo,SP
3bdff180c7e1f6551a643b99c265a120,3114.9,São Paulo,SP
5b35136197710e16ac5e7b7c2bd4ea85,3104.2000000000003,Rio de Janeiro,RJ
08cdbae123ff67ca4e36d9d641ce0119,3098.99,Ubá,MG
f61c63d13f7cd800549d5acdd390ae72,3072.3,Pilar do Sul,SP
bd697db56ff8e7c9cd1abeb7f72029b2,3069.78,São Paulo,SP
aae3bfea055532c57fb453ed3ec80b30,3057.92,Santo André,SP
612a743d294c27884fb7b80d2b19ba35,3057.7000000000003,Curitiba,PR
d9e8c084b68fe958861d8f2c21202e6b,3050.0,São Paulo,SP
b8555308bfdb4ca1ed54325a58da9a97,3047.2000000000003,São Bernardo do Campo,SP
0ebd97a106433a45a4aebe57c1799778,3046.8,Contagem,MG
9646c3513289980f17226a2fc4720dbd,3039.2999999999997,São José dos Campos,SP
4da0e408c99d2fdc2126dc9fce518060,3026.0,Cornélio Procópio,PR
d17f467e4bf608a510c20d82f4ba3b6b,3021.66,Caxias do Sul,RS
4c8545742faaf58fafd5fd14d25d75cf,3020.0,Fernandópolis,SP
55f7a3319d80f7fdf078b8f03e6725fe,3013.78,Osasco,SP
f4aba7c0bca51484c30ab7bdc34bcdd1,3009.79,São Paulo,SP
49e7217cfe4e427191c378ec626d8737,3002.7,Formiga,MG
c9aafcd0621b2207c10e32c649cada4d,2997.25,São Paulo,SP
5bc55dbe2f12b6af6d83ed46023e0dc8,2992.1,Coronel Fabriciano,MG
8cbac7e12637ed9cffa18c7875207478,2990.98,Jaraguá do Sul,SC
0c7533c71df861ec58ad7ff999ed0e8d,2989.2999999999997,Valinhos,SP
974cf2cb8f4b7add98709c30df02fe10,2982.67,Araraquara,SP
2156f2671501a81034d7d07f217609d0,2981.5,São Paulo,SP
fce62094ffe6a4009188ec44e681dfdd,2969.7,São Paulo,SP
432c37c9dfba871172ec162e20118b8c,2968.87,Brasília,DF
b494891378bd8f4560abe576c52deacd,2958.9,São Paulo,SP
e908c0f3646e8b60375734a350d95d71,2951.0,São Paulo,SP
dd58ee93286b0821565574c570e9e1dc,2948.0,Curitiba,PR
1996942dc085d7773ba77a529b163cd0,2943.51,Pradópolis,SP
60562ab00b8054280520d390c8c0045c,2943.0,São Paulo,SP
cb5df0dcb9e280b1780e9d589889f2c7,2934.7200000000003,Bady Bassitt,SP
be9a160a9011f627c3e121d076c1ec7b,2934.0,Jaraguá do Sul,SC
f44b6f775a2b390380e0e30b5c9d3eee,2930.0,São Paulo,SP
606ce7768feac12c5e8bd58db8b08f0f,2916.6,Campinas,SP
a6fe7de3d16f6149ffe280349a8535a0,2904.7999999999997,Franca,SP
b1204cfda1d4948679db3cfc0d3cb95c,2903.7,Guarulhos,SP
20d83f3ef0e6925fd74bfd59170babf7,2903.6,São Paulo,SP
d3dcf0604eabf0224fbd5948b5e02f69,2902.2999999999997,São Paulo,SP
4305fe92735c8a43d154ff6dd2b8d927,2885.9,Coronel Fabriciano,MG
1771297ac436903d1dd6b0e9279aa505,2881.27,Guarulhos,SP
cb3dd9ce66268c7a3ca7241ac70ab58c,2879.76,São Paulo,SP
1987cd4be10fe09ee50454f9c354d1c6,2877.7,Ouro Fino,MG
b335c59ab742f751a85db9c411a86739,2873.34,Araguari,MG
4342d4b2ba6b161468c63a7e7cfce593,2867.1,Rio de Janeiro,RJ
977f9f63dd360c2a32ece2f93ad6d306,2858.8700000000003,Tabatinga,SP
2a1348e9addc1af5aaa619b1a3679d6b,2843.0,Belo Horizonte,MG
491a5ada3aa1678414e990262c4bbdc1,2840.0,São Paulo,SP
fec6275253471ace26d209bbaa64cd0f,2840.0,Nova Friburgo,RJ
d32e3909cfb714fb2a6cb092c85b9c5f,2827.9,Jundiaí,SP
730937bf88cb151eb2eb849f642fc213,2821.2,Rio Claro,SP
1838dd9b8977065acf51d95e0053ea7a,2820.3,Belo Horizonte,MG
dd533b429f380718b70ad9922c294bae,2819.77,Barretos,SP
f593898ec748b7a8cb81fc04edafd98a,2813.04,Pedreira,SP
5f1dc28029d2c244352a68107ec2b542,2807.3,São Paulo,SP
3fd1e727ba94cfe122d165e176ce7967,2805.2000000000003,Araraquara,SP
820cc752a266cdc6c1a1e61dd4583330,2802.7999999999997,Maringá,PR
df56d7b40d437f88407c5f78b63bc328,2791.28,Cascavel,PR
f7ccf836d21b2fb1de37564105216cc1,2787.4,Ibitinga,SP
62c50c1af4dfdc4149d25c5222043d39,2785.7200000000003,São Paulo,SP
ae7ab174effdead6c241e547e4ca13f0,2778.6,Arapongas,PR
a17f621c590ea0fab3d5d883e1630ec6,2778.58,Sorocaba,SP
8d79c8a04e42d722a75097ce5cbcf2ef,2777.7200000000003,Caucaia,CE
f125f3a310c2e5f822d116147de1e474,2761.4,São Paulo,SP
8f54d64f28a993550aa7943f12572959,2755.5,Ipatinga,MG
a1474fd46fd3430168f7ec202da39408,2752.5,Pinhais,SP
1444c08e64d55fb3c25f0f09c07ffcf2,2749.0,Lauro de Freitas,BA
052577151711aec5c744fe12e66db3e1,2748.0,Rodeio,SC
f805b96fa705ba7995a221f1749dc141,2744.44,Maringá,PR
3b872fd4747f01cc56206f2934198618,2726.7400000000002,Ibitinga,SP
5cbbd5a299cab112b7bf23862255e43e,2726.06,Pinhais,PR
33576ec5412fb5905d876f12f33bfde6,2718.0,Curitiba,PR
458d868c9642f55f18f04e951a3fdde6,2718.0,Porto Alegre,RS
78744a20ee2f80ba64f6804c25def2b8,2715.0,Recife,PE
fe26f3ecb51a15e6d8335cd92da42562,2708.96,São Paulo,SP
d93844a9c55ba7ce353388bcf849ea56,2708.5,Curitiba,PR
51702dc2a3e106c76dbff722b5bf0726,2705.1,Conchal,SP
e99e927c81e3f51739c94fcdfca9f10f,2702.83,Uberlândia,MG
31561f325664a8a7aba4c8d0c3a9b3db,2702.19,São Paulo,SP
82bd0703a4aefd6b599e5bfdaed378fb,2692.28,Marília,SP
850913d59ce317156b00f3705f1c3edb,2690.0,Atibaia,SP
0015a82c2db000af6aaaf3ae2ecb0532,2685.0,Santo André,SP
ffa6adafb71b807dc13159e26431354c,2669.9,Londrina,PR
d93919c944be9cff128f6c9cb899eacb,2666.7000000000003,Mombuca,SP
9c068d10aca38e85c50202e17b4a7e88,2658.9,Coxim,MS
d25aa0aaacb370e912f8cf6efeba38b3,2658.45,Massaranduba,SC
6f229cc508fc6915ed5c499efd93baa4,2654.8,Rio de Janeiro,RJ
0885aaf116795758dfeb5f1032487bcd,2648.0,Ferraz de Vasconcelos,SP
4e8dacf3d38f281ae26c3e0321d92d88,2644.95,São Paulo,SP
bc302730ea8cf49b5c74f579febb5bbf,2640.9,Campinas,SP
f1b93673502375d491780bb49d615dbc,2638.9300000000003,São José dos Campos,SP
1b7e5006cb25dd23ce8686691013b121,2636.74,São Paulo,SP
ccf8813e5a7d6c84d865cd38bfc2b130,2635.5,Taubaté,SP
ea6b12bf9ffe2bac34602ec631d97a47,2625.7999999999997,Guarulhos,SP
9906e7aa42a3c067b7c9a564d01c4320,2619.0,Maringá,PR
8ab42aa58097fd4668d60cc648225d5f,2616.75,Goiânia,GO
a369d693961cb93b61ca2cc518872a85,2597.0,São José do Rio Preto,SP
fdaaf5bfda82b7b80535610c831b8d09,2588.9,São José do Rio Preto,SP
cd06602b43d8800bd0afad514919d35c,2588.07,São Paulo,SP
244c2f1bff6afe1f2eaf9bfe9b2aed38,2580.0,Mogi das Cruzes,SP
2c4c47cb51acd5ea5db5e0ae0e26542a,2575.9,Buritama,SP
04aba03279157f6d4e0fe8ccaf21963c,2575.9,Santo Antônio de Pádua,RJ
b76dba6c951ab00dc4edf0a1aa88037e,2574.7799999999997,São Paulo,SP
41ab63a91b8b264e8c8780368bf1dd5b,2571.95,Belo Horizonte,MG
1ce3ae5a399804d1a87e706f8a813c3e,2563.0,Jaguaruna,SC
f1c1ac3f3efc07e659c035008e615e66,2561.96,São Paulo,SP
323ce52b5b81df2cd804b017b7f09aa7,2554.2,São Paulo,SP
157c3e4b42f81ac4a44e8b1ca2fe9876,2548.5,São Paulo,SP
bb5bd94c8f59cc050072d2930c869cac,2543.87,São Paulo,SP
fe49ee029e61e789a1f3a5525f57ba8d,2527.5899999999997,Osasco,SP
cce6ab8d1682639fe45ab70234f1665f,2522.7,Curitiba,SP
47efca563408aae19bb7206c2d969ea9,2522.0,Teresina,PI
ede0c03645598cdfc63ca8237acbe73d,2518.37,Ribeirão Preto,SP
318f287a62ab7ac10b703ac37435a231,2517.48,São Paulo,SP
3d39fbf22a665714baf62fae36029e23,2504.2,Campinas,SP
de0c78824586e9a5f5f04fd84e25df39,2489.3,Vargem Grande Paulista,SP
cea729054f157f5870bdd321a958d994,2482.1,São Paulo,SP
6989574bd97d9773f10d232b6c07da59,2478.3999999999996,Curitiba,PR
5eeb9c756d9780b96283e5a2ac6da334,2471.0,Ribeirão Preto,SP
c2d70ce2c5d0a2eb75e78668236e6dc8,2470.9,São Paulo,SP
3a734b715d333a2588a3d54a0c9b8746,2463.52,Osasco,SP
1c40343cc5d18c2d8248ac2f3366de34,2461.41,Limeira,SP
fa74b2f3287d296e9fbd2cc80f2d1cf1,2459.89,Presidente Prudente,SP
a08692680c77d30a0b4280da5df01c5a,2433.0,São Paulo,SP
5160d23075764e18e07c1f4a87fad743,2429.0,São Bernardo do Campo,SP
efcd8d2104f1a05d028af7bad20d974b,2424.78,Araçatuba,SP
ed859002ad59dbf8cf3602696a6c3000,2421.7,Londrina,PR
4b0fdb526525f9890eb145bf1534640e,2419.0,Ibitinga,SP
888faa8bfb0b159c37de6d898b961c31,2418.2999999999997,Braço do Norte,SC
d06d019f72a04e5497a0b64190af170c,2415.93,Cotia,SP
d3f39f05462b79a4562d35893a28f159,2411.3,Mococa,SP
1354d51653f645349064725ed204e85e,2410.0,São Paulo,SP
76833248bbc0e65a0293ec62023e4396,2399.98,Birigui,SP
0bb738e4d789e63e2267697c42d35a2d,2388.3,São Roque,SP
6bbcb8924baf70b7fe2fe2097e8cd407,2382.5,Blumenau,SC
acadd4d36859671cb635527c6c977533,2381.0,Santa Rosa de Viterbo,SP
cfe94489ddd337d1e29e12f2a7205d10,2376.0,São Paulo,SP
8a87611c08849ffeeccab52aa798b6c7,2369.8,Curitiba,PR
120476eb7a04c149d14772edaf5d9bf2,2368.8,Angra dos Reis,RJ
f615fe7efbef0f4f08fd3086bc7a3e60,2359.27,Atibaia,SP
4978a02ea9c8be7a9b5480680f40334e,2356.61,São Paulo,SP
8603f0038fe0e52fedd3382d266723de,2355.0,Garopaba,SC
3504c0cb71d7fa48d967e0e4c94d59d9,2349.94,Mauá,SP
4391ea5c5990502176a1dcda44a2373d,2349.0,Porto Alegre,RS
5a93f3ab0ef4c84ed5e1b5dbf23978bc,2338.25,Monteiro Lobato,SP
34f563c82a85b99ae9e6d60db5fc2e28,2332.3,Campo Bom,RS
8bdd8e3fd58bafa48af76b2c5fd71974,2324.82,São Paulo,SP
1d4587203296c8f4ad134dc286fa6db0,2323.3,São Paulo,SP
df91910b6a03bb2e3358fa6a35e32f6f,2312.1,São Paulo,SP
daeb5653dd96c1b11860f72209795012,2305.9,Belo Horizonte,MG
fd386aa7bed2af3c7035c65506c9b4a3,2304.15,São Paulo,SP
6338ea67c41078a46ad99cc009654956,2286.09,Farroupilha,RS
9a84ba99f5367fdbd4598363496f1ea2,2284.98,Luziânia,GO
7238a95bb63ef7e498389fb863b834a1,2265.7,Limeira,SP
e8f6dc8e6a1dcde89d20e3995c8d90b3,2256.34,São Paulo,SP
8fe8786ee000001ab51d030dfd4a7bf1,2255.0,Paulo Lopes,SC
655220df33262c7e0c4949a147366f94,2245.0,Diadema,SP
7b8e8ec35bad4b0ef7e3963650b0a87b,2244.2799999999997,Tubarão,SC
1b1ae47a313a825a7ccceb8e2e30fa9d,2243.9,Bocaiúva do Sul,PR
3e8bd881d92466e63ba9e3e809cd3c50,2242.28,Rio de Janeiro,RJ
5abb8ea023c77787f2c15da891c8d384,2241.0,Joinville,SC
54583ab379489add547fe47b628db589,2240.0,São Bernardo do Campo,SP
e5f9e61ceb5f523cc966e0f34095032f,2238.0,Brusque,SC
cac876b37d3abcd6bd76caca30277996,2229.77,Cascavel,PR
b83cedfb587e7911540e3f576d6917ce,2224.95,São Paulo,SP
b74d1c09cb380e1d03a6f859c6f4224b,2221.6,Rio de Janeiro,RJ
fb89df7f89fd1b8f03fa2acca1ba7364,2220.0,Foz do Iguaçu,PR
3a4127e1ba7208ea37044c5092aae170,2219.6,São Paulo,SP
747e73c01a4593d4cf60dcf970fd2689,2217.99,Vitória de Santo Antão,PE
77a515caa36327151d1cc6c32a9f00e1,2217.39,Diadema,SP
abbf6046bbdf1028606a5bc7f00c99e7,2217.15,Xanxerê,SC
f214d28e8d8e3ef068748498ccc2f813,2212.41,São Paulo,SP
4992e76a42cb3aad7a7047e0d3d7e729,2211.1,São Paulo,SP
e5475dcab1e07b63d7f6e902d8f5eda8,2192.0,Diadema,SP
91f0eec23d4a61d7d7caeefa3f0ad1ca,2190.8,Tubarão,SC
0725b8c0f3f906e58f70cbe76b7c748c,2190.3,Guarulhos,SP
14a08204d03bb6b6bde8029f801ae0eb,2185.4,São Paulo,SP
30c7f28fd3a5897b2c82d152bb760c17,2178.27,Niterói,RJ
8ca1551acf9832a4cf467bbbac15851f,2176.4,Campo Largo,PR
53d00c40e32aeb924a84ce72b1af869d,2165.85,Ibitinga,SP
2be17df1c49978426251562096c3cc09,2165.0,Tubarão,SC
0ffa40d54288e4f3499b8780dd0f144f,2162.8,Presidente Prudente,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,2153.9,Guarulhos,SP
72bc2cce903c872fe376a8faaa81d237,2149.2,São Paulo,SP
b56906f7fd1696e043f1bcce164c487b,2148.49,Echaporã,SP
373ee4a3a775a733770ca3f790b8b9ac,2141.49,Rio de Janeiro,RJ
0ed6ce5d87fd9c69eaacaeb778d67235,2141.42,Americana,SP
723cd880edaacdb998898b67c8f9da30,2136.5299999999997,Ibitinga,SP
f5f2ab9bdb6b30c14c61be68c5ed37da,2134.6800000000003,Porto Ferreira,SP
87d30a6a0cbf89356e49324971ab1d24,2134.13,São Paulo,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,2126.07,Blumenau,SC
13074f016982ff2bd6c58ced8682f000,2116.0,Bento Gonçalves,RS
8f78f0903005064036736c7173a5c2ed,2113.7000000000003,Tiradentes,MG
cf2384dd2f1dddea3f838efed0945e65,2101.5,Serra Negra,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,2101.2,Curitiba,PR
e9511df20ccd82658a30c37b7fb343af,2096.6,Bauru,SP
3bfba5a77604f6dfae7e6dd7aaf65821,2095.5,Londrina,PR
7f7b8245c336066a1f9933c359f11d77,2094.36,Mogi Mirim,SP
8de8fe3af4449ed695d2434c933ed73e,2090.0,São Paulo,SP
165b1235e9e9942cb5fae67103576fb0,2085.15,Ribeirão Preto,SP
f7720c4fa8e3aba4546301ab80ea1f1b,2083.45,Curitiba,PR
e6a69c4a27dfdd98ffe5aa757ad744bc,2076.2,São Paulo,SP
6aa3928696eab49a19a466e665a649fd,2075.0,Nova Iguaçu,RJ
082e0bf4cb865a6533b1e8e498cc0255,2073.3,Botucatu,SP
6b536a23086fba0d58c08d68814397f6,2068.8,Niterói,RJ
e38db885400cd35c71dfd162f2c1dbcf,2066.8,Brasília,DF
ea65d8b58316a6f2362f2a9e4b3e86ad,2061.4,Campinas,SP
412a4720f3e9431b4afa1476a1acddbe,2058.1,Campinas,SP
dc8798cbf453b7e0f98745e396cc5616,2056.3,São Paulo,SP
9449f25aeaf531019b76999ea49a6949,2046.45,Rio de Janeiro,RJ
bc2ac6b95e1accce9858528ee566c17e,2045.0,Campinas,SP
c6381d2d013342748761e906d45aff76,2042.98,Portão,RS
f41ce2e25237f9092cd8e6e7516c7a2f,2030.9,Guarulhos,SP
78c99c6dff4eeae5be99bf635ed21e3f,2030.88,Marília,SP
71592660bbcb6a4664e97b6f8b68babc,2027.18,São José do Rio Preto,SP
bf84056e679dbe9c69929847a40e338f,2024.04,São Paulo,SP
4c8b8048e33af2bf94f2eb547746a916,2020.73,Ibitinga,SP
fac1a9017ade7bdc94058fc1c969f355,2010.84,São Paulo,SP
1782ce2db72c3dda627d5e7c898104e1,2010.8,Taboão da Serra,SP
3a1a1fec38dd360f15fc912e821e169d,2007.38,São Paulo,SP
2f09f7d37a97956d11cc1a7cadd5262b,2005.0,Ribeirão Preto,SP
116ccb1a1604bc88e4d234a8c23f33de,2004.89,São Bernardo do Campo,SP
d6ab728cf30867cf3f1a2e216ae2f9b7,2002.0,São Paulo,SP
3d2531eccfbde1d7c8db7a3a12fb267a,1999.54,Contagem,MG
8ec76bb0965af3f007692b26fa9d6623,1999.0,Criciúma,SC
17908cf9b444ee34047cadd5c0f4a516,1993.99,Anápolis,GO
bf100ecb7997df312b285358fb32f92c,1991.9,São José dos Pinhais,PR
c013e57c075a06e5b5c48ee03c525719,1971.55,São Carlos,SP
91f5779a8731baca4809fdeade81803f,1971.46,Barra Mansa,RJ
1690cada046eb7e92c12f98b1f8a8167,1959.0,São Paulo,SP
93b9a99027bd8bd6af682aff18dd19bf,1953.0,Mairiporã,SP
6df688df543f90e9b38f4319e75a9d88,1949.96,Belo Horizonte,MG
272f092de69afedd4d2969440b37f18f,1935.3300000000002,São Paulo,SP
4e5725ba188db8252977a4f0227bd462,1930.59,Ribeirão Preto,SP
cd843d4cf8ef32827de0396605163ba3,1915.0,Juiz de Fora,MG
1b8b75e227c9a9c100d0c210fb6176ce,1914.8300000000002,São Paulo,SP
9dda5bbacd45e18d6485fee649205d09,1912.6000000000001,Santa Rita do Sapucaí,MG
f5f1f2c5f923f36ad79ea1d07185ddc9,1912.15,Tarumã,SP
901b460cdce0c64e471230d7f2f9f3a3,1904.0,Porto Alegre,RS
e2c92f9c1c7746d899d18f2e158bbff7,1894.7,São José do Rio Preto,SP
112453736dbe3889cfb74e1aaa0ba0c1,1890.0,São Paulo,SP
5ab05b6d86d417796c69ffd6774ec832,1886.1000000000001,Assis,SP
65b081a070633e057c462abdd6fb9dd8,1885.09,Morrinhos,GO
5debea795b07621e1f90532e18f96145,1883.78,Apucarana,PR
7ade73f1b9b4e965f9009a4c3a7e2c15,1880.3000000000002,Bauru,SP
e24d3429d294b2eb200b064ebb035879,1878.58,São Paulo,SP
5b33b527da3c5b969cc99dc435cad09a,1872.79,Paranavaí,PR
392e0502231ae2f8b29994ef6398cd77,1871.7,Cerqueira César,SP
95ec4458365c4d11f452ccf538377619,1866.76,Limeira,SP
0417b067eeab773d2f7061a726dc477f,1859.18,São Bento do Sul,SC
c8467937e403e76a8ee9f0ab13f6f5ef,1853.79,Poços de Caldas,MG
4b1eaadf791bdbbad8c4a35b65236d52,1849.79,Ribeirão Preto,SP
a4bd6e9adf39b63f43dc545d3ca1f53d,1848.59,Rio de Janeiro,RJ
74bafed391319577bce6f4d2acc0589a,1847.0,São Paulo,SP
d97df38225e5abadaff1e72cb72b823c,1846.0,São Caetano do Sul,SP
a36b125ac6d5fdbc7f50de85c9157bdc,1843.64,Ribeirão Preto,SP
ffeee66ac5d5a62fe688b9d26f83f534,1839.8600000000001,Mirassol,SP
6a38087bc8ad4f89ff453561005f6dea,1833.43,Anápolis,GO
c679fb69a36e1d8349e8c50a217b4d58,1825.68,Caxias do Sul,RS
5075aaa8404020ae6aa8bf4792099b41,1822.8,Poços de Caldas,MG
729b2d09b2a0bdab221076327f13d050,1822.11,Mineiros do Tietê,SP
55bb6fe5bebe5012e2d7d9928e1128ff,1816.55,Bauru,SP
a5a1bfcf728ab0e19182959cf0771ee4,1812.96,Socorro,SP
5b85809efd0d0e4dea1a9544e1280ed9,1804.6000000000001,Presidente Prudente,SP
411f3b52d857390502ee4e4d5ceabc2d,1804.01,Ribeirão Pires,SP
7fdb0720c8d7c9075538b365dc8c3a22,1804.0,Toledo,PR
2ff6b7bff164ef05590a52734e1296da,1803.59,Londrina,PR
15fa791d5e017f66402dc28c44480657,1802.0,São Paulo,SP
c3e1abd72a42fe690fcd89cf5720fe29,1798.61,Mogi Guaçu,SP
1976a05ecf2996d6ffb7b5430e635fe7,1796.2,Assis,SP
dfc475d54e1b6dbeeb7d7d9bdaa63827,1793.76,Curitiba,PR
5b581417df4480f632484ba681e53944,1790.6,Florianópolis,SC
406740ee611378a662d274c7d8c43c4a,1790.0,Vitória,ES
fa3a0b5aabb344b9a92e3524b0202123,1789.0,São José dos Pinhais,SP
81783131d2a97c8d44d406a4be81b5d9,1782.54,Sorocaba,SP
293dee954235e4e4e43f129313625ebe,1778.92,Brasília,DF
07bf9669d84d1f11be443a9dd938f698,1776.0,São Paulo,SP
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1773.03,Capivari,SP
ca4b77513ac2040591b0d8fae6958380,1772.45,Santo André,SP
d5b9a084373da994a6e37f732169a853,1769.0,Santo André,SP
3ca08eeb8d5595949fed424bd3677742,1768.8700000000001,Curitiba,PR
c8417879a15366a17c30af34c798c332,1767.9,São Paulo,SP
f63d8f293af3a6454377546bd9dd19ff,1751.82,Votorantim,SP
cb810bd318f51b3dc3c753944d61a1fa,1750.0,Niterói,RJ
dd4d95ba2d15c071e6c695e2ef6ce169,1748.0,Cachoeiro de Itapemirim,ES
4bf658053d453036c70976bccb2c31b2,1742.99,São José do Rio Preto,SP
198c7ea11960a9844b544d9bcdca860c,1733.75,Jacutinga,MG
6ddc28b61be28373b4503a1f61cf98a9,1732.9,São Paulo,SP
c5f7feb04a6a1fb3596322bfc3cf1917,1720.6,São Caetano do Sul,SP
d3674f271c91f824f82d24d92011f669,1718.3,Brasília,DF
a70e9066dbfd10b6b97a3f54a1356762,1716.0,Mandaguari,PR
8378eb36b6b70c5734e83ad7b8cdc3b7,1714.8,Itajaí,SC
7139dc5186aa238b006e066d8fbab2e4,1712.0,Amparo,SP
656591be56071d4c9ef4e5fee78a578a,1702.0,Santo André,SP
6b1c4d4d9ccf0be3d8544eb0e71e5318,1699.0,Porto Alegre,RS
f235413f677777a0738ff215d0184901,1696.7,Bariri,SP
1dfe5347016252a7884b694d4f10f5c4,1693.5,Ibitinga,SP
731ef20c231d9a7103a425e83fd91271,1692.0,Lages,SC
f9903dd0f812c7e771fcad47b6fff231,1684.8500000000001,Blumenau,SC
3935fe5fe0f82787a9dcb8deb62be09d,1681.69,São Paulo,SP
44f091b5abab8018f682fce8124b85e5,1680.1,São Paulo,SP
bafc5aa11e413978be29040f51342e70,1679.55,Belo Horizonte,MG
e64d65bc8dbec2accda90c58de5d1246,1678.8000000000002,Rio Claro,SP
0b18d63d0cd1d723567903fd34a07df2,1678.1399999999999,São Paulo,SP
0ac4201fda2c68ebc0e47cb9423cf3c9,1676.88,São Paulo,SP
1dc2de47ee26a0a5b12dc14fd6dc0dea,1670.3,Ibitinga,SP
77fccaae319668a8ab6cd0fd16aec48c,1667.0,Campos dos Goytacazes,RJ
7586919161935337bf6b6d7ff5779648,1664.71,Rio de Janeiro,RJ
5f67c6082caacb26e431a7b17940cece,1662.6,Maringá,PR
53b0300ca793f9834cd69c0678d35ee8,1662.15,Indaiatuba,SP
a1040efe9ff4a6f93c28b0499eada8f5,1658.83,Jundiaí,SP
25cf099de44674fde97473224f9d59ab,1654.36,Cotia,SP
df0f42bc4c2142eacf0eaf2cffd0cfbb,1654.0,Itajaí,SC
b2a6d334e2833acea353624840e25a0e,1650.98,São Paulo,SP
26e2c91ef821e1ff8985f408788fe35b,1649.4,Ibitinga,SP
ffc470761de7d0232558ba5e786e57b7,1649.01,Guarulhos,SP
edc518ba25576a0188a0e8f2c3af186f,1647.3899999999999,Guarulhos,SP
0887a9f087bcd5d9f6642b52f897fc6c,1642.0,Cananéia,SP
7a2d2949aea47fab95fd98d6c9f618b1,1638.99,Curitiba,PR
2a6fbeaa7ab9e5d59a35841a8da71ce4,1632.79,Jaraguá do Sul,SC
9b00ed88b7fdb95d6ff76e27c1b52d16,1627.88,São Paulo,SP
3092c0b297aacfb4bb6e056ebe13b9b8,1623.9,Arujá,SP
f1ed6bd0a9b11b581f16c851c6a5a527,1622.77,Porto Alegre,RS
15cd6eefe58588619aaed41dfa6621b1,1622.74,Ouro Preto,MG
b0f2a6122a90a93eb03e68653dd960e3,1620.3,Curitiba,PR
013900e863eace745d3ec7614cab5b1a,1619.7,Curitiba,PR
02c988090b766852e088c69d7fb3b551,1618.65,Americana,SP
